PADI6	0	0	0
RCC2	0	1	1
RCC2-AS1	0	1	0
ARHGEF10L	1215	579	636
LINC02810	0	0	0
ACTL8	0	0	0
LOC105376809	0	0	0
LOC105376812	0	0	0
LINC01654	0	0	0
IGSF21	1	0	1
IGSF21-AS1	0	0	0
KLHDC7A	0	0	0
PAX7	40	23	17
TAS1R2	0	0	0
ALDH4A1	653	324	329
MIR4695	0	0	0
MIR1290	3	0	3
IFFO2	454	241	213
LOC105376815	0	0	0
UBR4	11078	5529	5557
EMC1-AS1	14	397	427
EMC1	7001	3830	3970
MRTO4	3891	1887	2006
AKR7L	14	6	8
AKR7A3	12	5	7
LOC100506730	79	40	39
AKR7A2	1489	747	742
SLC66A1	1586	811	777
CAPZB	5641	2848	2794
LOC105376819	0	0	0
LOC105376818	0	0	0
LOC105376817	0	0	0
LOC105378614	0	0	0
MICOS10-NBL1	0	0	0
MICOS10	944	466	478
RPS14P3	28	19	9
NBL1	3	1	2
HTR6	5	1	4
TMCO4	2924	1431	1493
RNF186	2	2	0
LOC105376823	1	0	1
OTUD3	2385	1235	1150
PLA2G2E	0	0	0
PLA2G2A	0	0	0
PLA2G5	112	55	57
PLA2G2D	0	0	0
PLA2G2F	1	1	0
LOC117779438	0	0	0
PLA2G2C	0	0	0
UBXN10	0	0	0
LOC105376825	0	0	0
LOC105376826	0	0	0
LINC01757	0	0	0
LOC105376828	0	0	0
VWA5B1	53	25	28
LINC01141	0	0	0
CAMK2N1	345	157	188
MUL1	1393	668	725
FAM43B	21	11	10
CDA	3	1	2
PINK1	248	541	465
MIR6084	0	0	0
PINK1-AS	134	420	467
DDOST	11055	5599	5456
KIF17	25	15	10
SH2D5	561	284	277
HP1BP3	10631	5252	5381
EIF4G3	4267	2055	2212
LOC105376830	1	0	1
LOC105376829	1	0	1
MIR1256	0	0	0
ECE1	7963	4112	3854
ECE1-AS1	1	2	2
LOC105376832	0	0	0
NBPF3	266	138	128
ALPL	12	4	8
LINC02596	0	0	0
RAP1GAP	208	106	102
USP48	2594	1301	1293
LDLRAD2	27	5532	5584
HSPG2	41623	26391	26322
CELA3B	0	0	0
CELA3A	0	0	0
LINC01635	14	9	5
LINC00339	239	147	106
CDC42-AS1	1	8	7
CDC42	8862	4389	4474
WNT4	26	14	13
LOC105376845	13	8	6
LOC105376850	12	6	6
LOC107985377	0	0	0
MIR4418	0	0	0
LOC105376856	0	0	0
ZBTB40	2029	1012	1017
EPHA8	9	7	2
MIR6127	0	0	0
C1QA	1	0	1
C1QC	0	0	0
C1QB	0	0	0
EPHB2	1236	732	689
MIR4684	0	0	0
MIR4253	0	76	109
LACTBL1	8	2	6
TEX46	2	0	2
KDM1A	7507	3617	3890
MIR3115	0	0	0
LUZP1	2883	1467	1416
HTR1D	1	0	1
LINC01355	0	0	0
HNRNPR	121	57	64
ZNF436	1	0	1
ZNF436-AS1	0	0	0
TCEA3	24	9	15
ASAP3	11	7	4
E2F2	6	3	7
LOC101928163	0	2	2
LOC105376859	0	0	0
ID3	0	0	0
LOC107984928	0	0	0
MDS2	4	3	1
RPL11	25873	12759	13114
ELOA	3506	2033	1985
ELOA-AS1	15	256	271
PITHD1	1764	893	871
LOC105376860	4	274	267
LYPLA2	1474	978	1033
GALE	1413	715	698
HMGCL	374	194	180
LOC105376861	1	1	0
FUCA1	35	20	15
CNR2	2	2	0
LOC107984929	0	0	0
MIR378F	0	0	0
PNRC2	4247	2104	2143
SRSF10	7709	3830	3879
LOC105378615	0	0	0
LOC105376863	0	0	0
LOC107984931	0	1	0
MYOM3	7	3	5
MYOM3-AS1	0	0	0
LOC105376864	0	0	0
IL22RA1	0	0	0
IFNLR1	1	1	0
LINC02800	0	0	0
GRHL3-AS1	0	0	0
GRHL3	1	1	0
STPG1	19	13	15
NIPAL3	98	62	45
RCAN3AS	0	0	0
RCAN3	248	133	144
NCMAP-DT	0	17	12
NCMAP	1	0	1
SRRM1	4237	2010	2227
CLIC4	7753	3874	3879
LOC105376876	0	0	0
RUNX3	1484	824	661
MIR6731	0	0	0
LOC107984932	2	2	0
RUNX3-AS1	10	4	7
MIR4425	0	0	0
LINC02793	0	0	0
SYF2	1277	588	689
RSRP1	1446	705	742
LOC105376882	0	0	0
RHD	0	0	0
TMEM50A	1789	2187	2234
RHCE	34	1361	1304
MACO1	936	460	476
LDLRAP1	1701	842	859
MAN1C1	2200	1154	1046
SELENON	6188	3087	3101
MTFR1L	631	698	683
LOC646471	88	285	308
AUNIP	557	394	408
PAQR7	31	16	15
STMN1	14647	7219	7428
MIR3917	0	0	0
LOC105376885	0	0	0
PAFAH2	415	201	214
LOC101928216	17	77	81
EXTL1	476	279	338
SLC30A2	1	0	1
LOC105376910	0	0	0
TRIM63	2	1	1
PDIK1L	358	166	192
LOC105376886	0	0	0
FAM110D	4	0	4
C1orf232	0	0	0
ZNF593	1157	614	543
CNKSR1	92	47	45
CATSPER4	0	0	0
ZPLD2P	2	0	2
CEP85	2320	1176	1144
SH3BGRL3	6479	3200	3279
UBXN11	557	287	270
CD52	0	0	0
CRYBG2	2	0	2
ZNF683	0	0	0
LIN28A	10	6	4
DHDDS	1052	507	546
DHDDS-AS1	14	8	7
HMGN2	17514	9316	8198
RPS6KA1	0	0	0
MIR1976	0	0	0
LOC105376888	0	0	0
LOC101928728	16	9	7
ARID1A	15595	7779	7816
PIGV	208	110	98
ZDHHC18	2043	1005	1038
SFN	1	1	0
GPN2	2048	1023	1025
GPATCH3	671	337	334
NUDC	7598	3775	3823
NR0B2	0	0	0
KDF1	0	0	0
TRNP1	46	18	28
TENT5B	3	2	1
LOC101928391	2	1	1
SLC9A1	1338	661	677
LOC102723760	0	0	0
LOC105376890	0	1	0
WDTC1	1565	772	794
TMEM222	1243	663	580
ACTG1P20	66	34	32
SYTL1	18	8	10
MAP3K6	1163	590	573
FCN3	1	1	0
CD164L2	3	1	2
GPR3	190	98	92
WASF2	7013	3522	3491
LOC105376892	1	0	1
AHDC1	11064	5464	5600
FGR	5	4	1
LINC02574	1	1	0
IFI6	219	95	124
FAM76A	242	124	118
STX12	938	456	482
PPP1R8	2670	1360	1310
SCARNA1	4	1	3
THEMIS2	666	308	358
RPA2	3171	1582	1589
SMPDL3B	0	0	0
XKR8	0	0	0
EYA3	1469	720	749
PTAFR	13	7	6
DNAJC8	2828	1388	1440
ATP5IF1	0	0	0
SESN2	0	0	0
MED18	0	0	0
PHACTR4	1769	873	896
SNHG3	1019	487	532
RCC1	4924	2420	2504
SNORA73A	30	8	22
SNORA73B	27	12	15
TRNAU1AP	757	372	402
SNHG12	487	235	268
SNORD99	23	11	12
SNORA61	0	0	0
SNORA44	0	0	0
SNORA16A	36	16	20
RAB42	18	5	13
TAF12	827	430	409
LINC01715	4	7	8
RNU11	0	0	0
GMEB1	420	210	210
YTHDF2	3142	1527	1615
OPRD1	4305	2164	2141
EPB41	1467	874	859
TMEM200B	88	173	181
SRSF4	4405	2161	2244
MECR	722	364	358
PTPRU	2086	1069	1017
LINC01756	1	0	1
LOC107984933	0	0	0
LOC107984934	1	0	1
LINC01648	0	0	0
LOC105378617	1	0	1
LOC105378618	0	0	0
MATN1	61	48	49
MATN1-AS1	32	37	31
LAPTM5	6456	3196	3260
MIR4420	2	2	0
LOC105378620	5	1	4
LOC105378621	1	0	1
LINC01778	9	6	3
LOC400748	0	0	1
SDC3	12027	5992	6036
PUM1	4441	2231	2210
SNORD103A	1	0	1
SNORD103B	7	3	4
SNORD103C	1	1	0
LOC107984935	4	2	2
NKAIN1	2464	1225	1239
SNRNP40	3119	1574	1545
ZCCHC17	1433	703	755
FABP3	79	57	47
LOC105378623	0	0	0
LOC107985470	0	0	0
SERINC2	3275	1603	1672
LOC105378625	0	0	0
LOC105379772	0	0	0
LDC1P	4	2	2
LINC01226	3	1	2
LOC105378626	0	0	0
TINAGL1	0	0	0
HCRTR1	7	173	162
PEF1	1041	710	752
PEF1-AS1	4	43	53
LOC105378628	1	1	0
COL16A1	380	196	188
LOC101929444	7	6	3
ADGRB2	2096	1072	1024
MIR4254	0	0	0
SPOCD1	40	23	17
PTP4A2	6469	3244	3225
KHDRBS1	8452	4217	4235
TMEM39B	1061	547	514
MIR5585	0	0	0
KPNA6	4236	2155	2081
TXLNA	4314	2120	2194
CCDC28B	140	94	94
TMEM234	123	213	195
IQCC	158	100	126
DCDC2B	12	18	25
EIF3I	7120	3598	3660
MTMR9LP	73	33	41
FAM167B	11	4	7
LCK	2	1	1
HDAC1	9467	4667	4801
MARCKSL1	7395	3793	3603
LOC105378629	16	8	8
TSSK3	241	188	199
FAM229A	222	109	113
BSDC1	2187	1136	1197
ZBTB8B	141	64	77
ZBTB8A	322	175	149
LOC102723870	22	12	10
ZBTB8OS	893	417	478
RBBP4	5130	4112	4246
SYNC	89	1657	1660
KIAA1522	1864	963	901
YARS1	4300	2016	2300
S100PBP	1093	544	565
FNDC5	5487	2768	2719
LOC105378631	0	0	0
HPCA	10	30	41
TMEM54	2686	1419	1328
LOC105378632	0	0	0
RNF19B	958	499	459
AK2	6854	3367	3487
LOC105378635	0	0	0
AZIN2	243	123	120
LOC112268224	3	0	3
TRIM62	1612	798	814
ZNF362	1391	715	676
A3GALT2	2	2	0
PHC2	3924	1996	1930
MIR3605	0	0	0
PHC2-AS1	5	2	5
ZSCAN20	571	293	278
CSMD2	14	6	8
LOC105378638	0	0	0
HMGB4	0	0	0
CSMD2-AS1	0	0	0
C1orf94	2	1	1
LOC105378639	0	0	0
LOC105378640	0	0	0
LOC105378641	0	0	0
MIR552	0	0	0
LOC105378642	1	1	0
GJB5	0	0	0
GJB4	0	0	0
GJB3	0	0	0
GJA4	0	0	0
SMIM12	1244	647	597
DLGAP3	7	5	2
GPR199P	54	26	28
TMEM35B	314	164	150
ZMYM6	549	278	271
ZMYM1	981	474	507
LOC105378644	0	0	0
SFPQ	22555	11033	11522
ZMYM4	3491	1857	1898
ZMYM4-AS1	2	137	129
KIAA0319L	1603	815	791
NCDN	1386	693	696
TFAP2E	120	59	72
TFAP2E-AS1	14	12	13
PSMB2	6795	3408	3387
LOC105378646	0	0	0
C1orf216	934	470	464
CLSPN	3210	1608	1602
AGO4	449	231	218
AGO1	1698	830	868
AGO3	1339	682	657
LOC105378647	0	0	0
TEKT2	4	3	1
ADPRS	1058	545	513
COL8A2	51	32	19
TRAPPC3	1157	647	535
MAP7D1	10472	5644	4853
THRAP3	6226	3113	3113
SH3D21	158	71	90
EVA1B	909	478	434
STK40	2526	1267	1259
LSM10	682	326	356
OSCP1	71	43	28
SNORA63C	0	0	0
LOC107984940	0	0	0
MRPS15	2327	1142	1185
CSF3R	2	2	0
LOC107984941	0	0	0
LOC105378648	0	0	0
GRIK3	2	2	0
MIR4255	0	0	0
LOC107984942	0	0	0
LINC01137	52	31	21
ZC3H12A	288	149	139
MIR6732	2	2	0
MEAF6	1578	795	783
MIR5581	12	7	5
LOC105378649	2	80	79
SNIP1	628	387	398
DNALI1	4	39	29
GNL2	3057	1585	1536
RSPO1	0	0	0
C1orf109	1795	877	919
CDCA8	2777	1404	1374
EPHA10	0	0	0
LOC105378650	0	0	0
MANEAL	171	86	85
YRDC	980	769	794
C1orf122	1618	1072	1130
MTF1	851	416	436
INPP5B	505	248	289
LOC105378651	1	17	16
SF3A3	5559	2729	2830
FHL3	908	419	489
UTP11	2774	1361	1413
POU3F1	22	12	10
MIR3659HG	4	1	3
MIR3659	0	0	0
LINC02786	4	3	1
LOC105378654	0	0	0
LINC01343	0	0	0
LOC105378657	0	0	0
LOC107984943	0	0	0
LINC01685	2	1	1
LOC105378658	0	0	0
LOC105378660	2	2	0
RRAGC	857	441	416
GJA9-MYCBP	2	2	1
MYCBP	0	0	0
LOC105378663	0	3	2
GJA9	0	0	0
RHBDL2	6	7	3
LOC105378662	0	0	4
AKIRIN1	4849	2348	2501
NDUFS5	7208	3541	3667
MACF1	9817	4916	4903
KIAA0754	1414	646	768
BMP8A	233	135	132
OXCT2P1	29	18	13
PPIEL	33	35	29
PABPC4	7857	5463	5422
PABPC4-AS1	6	1528	1504
SNORA55	8	3	5
HEYL	5713	2851	2862
NT5C1A	37	19	18
HPCAL4	0	0	0
PPIE	825	425	453
BMP8B	391	239	208
OXCT2	47	30	19
BMP8B-AS1	3	1	2
LOC101929536	16	10	6
LOC105378951	1	0	1
LINC02811	1	1	1
LOC105378665	0	0	0
LOC105378667	1	0	1
TRIT1	1066	500	566
MYCL	1099	604	644
MYCL-AS1	2	75	76
MFSD2A	2289	1121	1168
LOC105378669	5	4	5
CAP1	5490	4774	4911
PPT1	5600	4822	4969
LOC105378671	0	0	0
RLF	1499	717	782
TMCO2	0	0	0
ZMPSTE24	2333	1123	1210
COL9A2	7	2	5
LOC107984945	0	0	0
SMAP2	633	308	325
ZFP69B	377	174	203
ZFP69	236	123	113
LOC105378672	10	4	6
EXO5	717	392	325
ZNF684	188	80	108
LOC105378673	7	2	5
RIMS3	1281	640	641
LOC105378675	7	4	3
LOC105378674	0	0	0
NFYC-AS1	87	202	196
NFYC	2056	1204	1192
MIR30E	0	0	0
MIR30C1	0	0	0
KCNQ4	24	16	8
LOC105378676	0	0	0
CITED4	1	1	0
CTPS1	2938	1443	1495
SLFNL1-AS1	50	140	148
SLFNL1	47	33	48
SCMH1	1597	911	890
FOXO6	94	48	46
FOXO6-AS1	0	0	0
LOC105378678	0	0	0
EDN2	0	0	0
HIVEP3	135	72	63
GUCA2B	1	0	1
GUCA2A	0	0	0
FOXJ3	3141	1616	1525
RIMKLA	19	8	11
ZMYND12	2	2	0
CCDC30	29	20	9
PPCS	532	288	244
PPIH	1686	791	895
YBX1	58748	29223	29525
CLDN19	2	2	0
P3H1	5667	2801	2866
C1orf50	310	159	162
TMEM269-DT	2	7	6
TMEM269	8	4	5
LOC107984946	1	1	1
SVBP	285	325	326
ERMAP	272	313	325
ZNF691	369	179	190
LOC339539	1	1	0
SLC2A1	3739	1920	1819
SLC2A1-AS1	4	3	1
FAM183A	29	17	12
EBNA1BP2	3354	1665	1695
MIR6733	0	0	0
CFAP57	5	8	3
LOC105378685	0	1	0
TMEM125	0	0	0
C1orf210	0	0	0
TIE1	51	24	27
MPL	12	10	5
LOC105378687	11	6	7
CDC20	8069	4155	3914
ELOVL1	2553	1319	1234
MIR6734	0	0	0
LOC112268225	18	9	9
MED8	540	395	370
MED8-AS1	4	113	116
SZT2	1469	1450	1393
SZT2-AS1	0	87	85
MIR6735	0	0	0
HYI	0	576	629
PTPRF	5202	2684	2518
KDM4A	2259	1276	1361
KDM4A-AS1	46	210	216
ST3GAL3	266	139	129
ST3GAL3-AS1	0	0	0
MIR6079	0	0	0
ARTN	10	5	5
LOC105378688	29	15	14
LOC101929609	18	178	142
IPO13	789	555	536
DPH2	2249	1190	1059
ATP6V0B	3179	1537	1642
B4GALT2	5320	2572	2748
CCDC24	116	67	50
SLC6A9	7	3	5
LOC107984948	3	2	1
KLF17	0	0	0
KLF18	0	0	0
DMAP1	1477	723	756
ERI3	1911	1022	891
ERI3-IT1	20	7	13
SNORA110	0	0	0
RNF220	1286	1385	1386
LOC107984951	0	0	0
MIR5584	0	0	0
LOC107984950	32	715	782
TMEM53	147	79	68
SNORD145	0	0	0
ARMH1	13	6	9
LOC105378690	0	2	0
RNU5F-1	0	0	0
RNU5D-1	2	0	2
KIF2C	5871	2967	2904
SNORD160	17	9	8
RPS8	26878	13270	13608
SNORD55	96	45	51
SNORD46	18	14	4
SNORD38A	1	0	1
SNORD38B	36	24	12
BEST4	0	0	0
PLK3	404	220	199
DYNLT4	7	14	9
BTBD19	33	14	20
LOC107984952	2	0	2
PTCH2	67	38	29
EIF2B3	817	405	412
HECTD3	1612	776	836
UROD	1643	805	838
ZSWIM5	36	20	16
LOC105378691	0	1	5
LINC01144	0	5	1
HPDL	25	10	15
MUTYH	584	400	447
TOE1	912	591	602
TESK2	20	22	16
CCDC163	51	33	18
MMACHC	196	2153	1658
PRDX1	7871	5496	5990
AKR1A1	883	454	429
NASP	12015	5865	6150
CCDC17	49	20	29
GPBP1L1	2884	1446	1440
RPS15AP10	10	4	6
TMEM69	353	189	183
IPP	352	181	188
LOC105378693	0	0	0
MAST2	3601	1788	1813
LOC105378694	1	0	1
P3R3URF-PIK3R3	0	0	0
