ATAD3A	6085	3052	3038
TMEM240	752	350	407
SSU72	7405	3736	3669
FNDC10	384	255	270
LOC105378586	5	87	59
MIB2	3503	1791	1713
MMP23B	174	220	190
CDK11B	4875	2551	2548
SLC35E2B	5257	2630	2627
MMP23A	6	2	4
CDK11A	2748	1347	1401
SLC35E2A	1849	931	969
LOC112268218	0	254	233
NADK	3229	1807	1851
GNB1	10885	5394	5506
LOC105378949	8	13	9
CALML6	8	4	4
TMEM52	0	0	0
CFAP74	0	0	0
LOC107984872	2	0	2
LOC105378589	0	0	0
GABRD	3	1	2
LOC105378590	0	0	0
LOC105378591	1	0	1
PRKCZ	330	339	362
PRKCZ-AS1	51	24	32
FAAP20	1789	1281	1189
LOC112268219	494	397	413
LOC105378593	0	0	0
SKI	4880	2448	2432
MORN1	394	186	211
LOC100129534	70	27	43
RER1	2597	1874	1865
PEX10	428	814	789
PLCH2	1	20	17
PANK4	36	17	19
HES5	0	0	0
TNFRSF14-AS1	0	0	0
TNFRSF14	0	0	1
LOC100996583	0	0	0
PRXL2B	0	0	0
MMEL1	0	0	0
MMEL1-AS1	0	0	0
TTC34	3	3	0
LOC105378603	0	0	0
LOC105378602	0	0	0
LOC105378601	0	0	0
LOC112268220	0	0	0
LOC107985732	0	0	0
LOC105378600	0	0	0
LOC105378598	0	0	0
LOC107984904	0	0	0
LOC105378599	0	0	0
ACTRT2	0	0	0
PRDM16-DT	0	0	0
PRDM16	2	2	0
MIR4251	0	0	0
LOC105378606	0	0	0
LOC107984909	0	0	0
LOC105378605	0	0	0
LOC105378604	0	0	0
ARHGEF16	74	43	31
MEGF6	43	16	27
LOC105378608	0	0	0
MIR551A	0	0	0
LOC105378607	0	0	0
TPRG1L	1358	659	699
WRAP73	712	374	338
TP73	2262	1226	1135
TP73-AS3	1	0	1
LOC105378609	0	0	0
TP73-AS1	2485	1226	1358
CCDC27	0	0	0
SMIM1	0	0	0
LRRC47	2991	1525	1466
CEP104	3036	1489	1549
DFFB	349	171	180
LOC107984910	25	10	15
C1orf174	1212	586	626
LINC01134	43	22	21
LINC01346	0	0	0
LINC01345	0	0	0
LINC02780	0	0	0
LINC01777	0	0	0
LOC105376674	0	0	0
LINC01646	0	0	0
LOC107985376	0	0	0
AJAP1	126	61	65
LINC02781	0	0	0
LOC102724429	0	0	0
LINC02782	0	0	0
LOC105376682	0	0	0
LOC107984911	2	2	0
LOC105376686	0	0	0
MIR4689	0	0	0
NPHP4	1013	494	519
KCNAB2	474	227	247
CHD5	229	115	114
LOC105376687	0	0	0
RPL22	16699	8421	8278
LOC107985733	3	0	3
RNF207-AS1	0	0	0
RNF207	11	37	47
ICMT	3813	1873	2014
LINC00337	19	18	3
HES3	1	1	0
GPR153	6209	3144	3065
ACOT7	2855	1397	1459
HES2	9	4	5
ESPN	13	22	24
MIR4252	0	0	0
TNFRSF25	204	116	121
PLEKHG5	625	328	298
NOL9	1976	959	1017
TAS1R1	15	11	7
LOC107984912	0	1	2
ZBTB48	854	452	402
KLHL21	5120	2580	2540
LOC107984913	69	42	27
PHF13	3184	1577	1608
THAP3	1276	1588	1595
DNAJC11	2290	2117	2080
LINC01672	0	0	0
CAMTA1-DT	35	11	24
CAMTA1	2309	1110	1199
LOC105376692	0	0	0
CAMTA1-AS2	4	4	0
CAMTA1-AS1	0	0	0
LOC105376691	0	0	0
LOC105376689	82	31	51
VAMP3	2646	1298	1348
PER3	246	118	128
UTS2	0	0	0
TNFRSF9	3	0	3
PARK7	13230	6599	6631
ERRFI1	6355	3217	3138
LOC107984915	0	0	0
LINC01714	1	0	1
LOC105376695	0	0	0
SLC45A1	229	104	126
RERE	6799	3387	3413
RERE-AS1	2	1	1
SNORD128	0	0	0
ENO1	96274	48414	47869
MIR6728	0	0	0
ENO1-AS1	52	36	25
LOC112268261	0	0	0
CA6	0	0	0
SLC2A7	0	0	0
SLC2A5	3	2	1
GPR157	351	176	175
MIR34AHG	0	0	0
MIR34A	0	0	0
LNCTAM34A	0	0	0
H6PD	718	361	357
SPSB1	167	76	91
LINC02606	24	6	18
SLC25A33	1254	644	610
TMEM201	6922	3448	3474
LOC105376712	0	0	0
PIK3CD	502	456	460
PIK3CD-AS1	0	0	0
PIK3CD-AS2	213	120	93
CLSTN1	9722	5146	4990
CTNNBIP1	446	326	342
LOC105376717	0	115	107
LZIC	2279	1159	1129
NMNAT1	430	224	215
TMEM274P	0	0	0
MIR5697	0	0	0
RBP7	5	0	5
UBE4B	3223	1616	1607
KIF1B	4262	2186	2076
LOC105376725	2	1	1
PGD	13546	6829	6717
CENPS-CORT	1	0	1
CENPS	44	15	29
CORT	22	11	11
DFFA	3725	1871	1855
PEX14	2018	1195	824
CASZ1	740	397	343
LOC105376733	0	0	0
LOC105376735	0	0	0
C1orf127	0	0	0
TARDBP	9646	4907	4799
MASP2	112	81	91
SRM	5834	2937	2897
EXOSC10	3989	2101	2164
EXOSC10-AS1	8	165	119
MTOR	4551	2505	2454
MTOR-AS1	1	102	104
ANGPTL7	0	0	0
UBIAD1	1813	993	1023
LOC105376737	0	0	0
LOC105376739	0	0	0
LOC105376740	2	2	0
DISP3	2	0	2
LOC112268221	0	0	0
LINC01647	0	0	0
FBXO2	7	1	6
FBXO44	15	8	7
FBXO6	35	14	21
MAD2L2	7678	3850	3828
DRAXIN	2698	1343	1355
AGTRAP	1264	652	612
C1orf167	0	99	124
C1orf167-AS1	0	0	0
MTHFR	462	335	354
CLCN6	1022	516	506
NPPA-AS1	3	3	3
NPPA	12	6	9
NPPB	1	1	0
RNU5E-1	1	0	1
KIAA2013	5224	2597	2627
PLOD1	15477	7753	7724
MFN2	7910	3900	4014
MIIP	2020	1027	993
MIR6729	0	0	0
TNFRSF8	21	16	5
MIR7846	0	0	0
TNFRSF1B	1	1	0
MIR4632	0	0	0
LOC107984917	0	0	0
VPS13D	1331	661	670
SNORA59A	8	1	7
LINC02766	0	0	0
DHRS3	10	8	2
MIR6730	0	0	0
AADACL4	0	0	0
AADACL3	0	0	0
C1orf158	0	0	0
PRAMEF12	0	0	0
PRAMEF1	0	0	0
LINC01784	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
PRAMEF6	0	0	0
PRAMEF27	0	0	0
HNRNPCL3	0	0	0
PRAMEF25	0	0	0
PRAMEF34P	0	0	0
HNRNPCL2	0	0	0
PRAMEF36P	0	0	0
PRAMEF26	0	0	0
HNRNPCL4	0	0	0
PRAMEF9	0	0	0
PRAMEF13	0	0	0
PRAMEF18	0	0	0
PRAMEF5	0	0	0
PRAMEF8	0	0	0
PRAMEF33	0	0	0
PRAMEF15	0	0	0
PRAMEF14	0	0	0
PRAMEF19	1	1	0
PRAMEF17	0	0	0
PRAMEF20	0	0	0
LRRC38	0	0	0
LOC102724856	0	0	0
LOC107984918	0	0	0
PDPN	0	0	0
LOC107984919	0	0	0
LOC105378612	0	0	0
LOC105376756	0	0	0
PRDM2	2182	1144	1038
KAZN	1307	747	734
LOC107985467	0	0	0
LOC107985468	0	0	0
KAZN-AS1	0	0	0
LOC105376759	0	0	0
LOC107985469	0	0	0
TMEM51-AS1	19	99	95
TMEM51	1761	934	828
TMEM51-AS2	0	0	0
FHAD1	27	12	20
FHAD1-AS1	7	9	3
LOC101927441	14	8	6
EFHD2	7931	3934	3997
CTRC	7	3	4
CELA2A	1	0	1
LOC105376767	0	0	0
CELA2B	13	21	22
CASP9	623	337	317
DNAJC16	965	465	513
SCARNA21B	0	0	0
AGMAT	9	13	9
DDI2	2744	1394	1350
RSC1A1	0	0	0
PLEKHM2	3767	1853	1915
SLC25A34	78	48	41
SLC25A34-AS1	0	5	6
TMEM82	0	0	0
FBLIM1	4	0	4
UQCRHL	197	82	115
FLJ37453	285	196	216
SPEN	8455	4644	4523
ZBTB17	2049	1304	1330
SRARP	0	0	0
HSPB7	1014	532	482
CLCNKA	21	12	9
CLCNKB	1	0	1
FAM131C	1	1	0
EPHA2	20599	10352	10249
LOC101927479	29	8	23
ARHGEF19	50	24	26
ANO7L1	3	1	2
CPLANE2	58	24	34
FBXO42	1411	739	672
SZRD1	4229	5607	5508
SPATA21	3	3479	3410
NECAP2	2344	1190	1155
LINC01772	21	21	18
CROCCP3	214	116	122
RNU1-1	0	0	0
TRN-GTT5-1	0	0	0
LINC01783	1	0	1
TRE-TTC4-1	0	0	0
TRG-CCC1-1	0	0	0
NBPF1	1248	644	604
LOC105376794	1547	1624	1545
CROCCP2	613	1134	1111
MST1P2	34	15	20
LOC107985736	0	0	0
RNU1-3	0	0	0
TRG-CCC4-1	0	0	0
ESPNP	110	50	60
TRG-CCC5-1	0	0	0
RNU1-4	0	0	0
MST1L	15	12	4
MIR3675	0	0	0
TRG-CCC1-2	0	0	0
LOC112267871	1	0	1
TRE-TTC3-1	0	0	0
TRN-GTT13-1	0	0	0
LOC105376805	1	0	1
TRN-GTT4-1	0	0	0
RNU1-2	0	0	0
CROCC	1739	860	891
MFAP2	0	0	0
LOC105376806	0	0	0
ATP13A2	2283	1102	1181
SDHB	2638	1322	1316
PADI2	7	2	5
LOC105376808	0	0	0
LINC02783	0	0	0
PADI1	0	0	0
PADI3	0	0	0
MIR3972	0	0	0
PADI4	0	0	0
PADI6	0	0	0
RCC2	1	0	1
RCC2-AS1	0	0	0
ARHGEF10L	1681	880	801
LINC02810	0	0	0
ACTL8	0	0	0
LOC105376809	1	0	1
LOC105376812	0	0	0
LINC01654	0	0	0
IGSF21	2	1	1
IGSF21-AS1	0	0	0
KLHDC7A	0	0	0
PAX7	50	20	30
TAS1R2	0	0	0
ALDH4A1	894	453	441
MIR4695	0	0	0
MIR1290	0	0	0
IFFO2	616	309	307
LOC105376815	0	0	0
UBR4	10858	5391	5483
EMC1-AS1	5	416	346
EMC1	7095	3769	4058
MRTO4	4904	2461	2447
AKR7L	28	14	14
AKR7A3	22	11	11
LOC100506730	127	60	68
AKR7A2	1665	868	797
SLC66A1	1982	993	989
CAPZB	6952	3509	3443
LOC105376819	1	0	1
LOC105376818	0	0	0
LOC105376817	0	0	0
LOC105378614	0	0	0
MICOS10-NBL1	0	0	0
MICOS10	1289	631	658
RPS14P3	58	25	33
NBL1	5	3	2
HTR6	15	8	7
TMCO4	3024	1479	1545
RNF186	3	1	2
LOC105376823	2	1	1
OTUD3	2482	1239	1243
PLA2G2E	1	1	0
PLA2G2A	2	2	0
PLA2G5	187	100	87
PLA2G2D	0	0	0
PLA2G2F	0	0	0
LOC117779438	1	1	0
PLA2G2C	0	0	0
UBXN10	0	0	0
LOC105376825	0	0	0
LOC105376826	0	0	0
LINC01757	0	0	0
LOC105376828	0	0	0
VWA5B1	74	39	35
LINC01141	0	0	0
CAMK2N1	512	245	267
MUL1	1729	861	868
FAM43B	24	13	11
CDA	1	0	1
PINK1	400	669	705
MIR6084	0	0	0
PINK1-AS	165	569	571
DDOST	10813	5421	5392
KIF17	19	7	12
SH2D5	570	304	266
HP1BP3	11871	5961	5910
EIF4G3	4503	2255	2248
LOC105376830	7	2	5
LOC105376829	1	0	1
MIR1256	0	0	0
ECE1	9236	4614	4622
ECE1-AS1	8	2	6
LOC105376832	0	0	0
NBPF3	351	177	174
ALPL	10	6	4
LINC02596	0	0	0
RAP1GAP	340	172	168
USP48	2897	1405	1492
LDLRAD2	12	7662	7708
HSPG2	39758	27660	27456
CELA3B	0	0	0
CELA3A	1	1	0
LINC01635	13	9	4
LINC00339	285	169	136
CDC42-AS1	3	14	9
CDC42	11962	6117	5845
WNT4	40	23	21
LOC105376845	9	4	9
LOC105376850	10	5	5
LOC107985377	0	0	0
MIR4418	0	0	0
LOC105376856	0	0	0
ZBTB40	2147	1057	1090
EPHA8	6	3	3
MIR6127	0	0	0
C1QA	2	1	1
C1QC	0	0	0
C1QB	0	0	0
EPHB2	1731	983	983
MIR4684	0	0	0
MIR4253	0	106	129
LACTBL1	23	12	11
TEX46	2	1	1
KDM1A	8845	4405	4443
MIR3115	0	0	0
LUZP1	3123	1538	1588
HTR1D	3	3	0
LINC01355	0	0	0
HNRNPR	113	54	59
ZNF436	0	0	0
ZNF436-AS1	0	0	0
TCEA3	25	7	18
ASAP3	12	6	6
E2F2	12	7	9
LOC101928163	0	4	0
LOC105376859	0	0	0
ID3	0	0	0
LOC107984928	1	0	1
MDS2	4	0	4
RPL11	34396	17064	17332
ELOA	3834	2298	2197
ELOA-AS1	11	326	346
PITHD1	2369	1164	1205
LOC105376860	8	357	373
LYPLA2	2068	1390	1400
GALE	1814	957	857
HMGCL	430	218	212
LOC105376861	0	0	0
FUCA1	42	21	21
CNR2	0	0	0
LOC107984929	0	0	0
MIR378F	0	0	0
PNRC2	4461	2278	2183
SRSF10	8766	4353	4413
LOC105378615	0	0	0
LOC105376863	0	0	0
LOC107984931	0	0	0
MYOM3	8	3	5
MYOM3-AS1	0	0	0
LOC105376864	0	0	0
IL22RA1	0	0	0
IFNLR1	0	0	0
LINC02800	0	0	0
GRHL3-AS1	0	0	0
GRHL3	1	1	0
STPG1	29	16	21
NIPAL3	122	60	70
RCAN3AS	0	0	0
RCAN3	298	169	174
NCMAP-DT	0	28	17
NCMAP	0	0	0
SRRM1	5040	2570	2470
CLIC4	8524	4288	4237
LOC105376876	0	0	0
RUNX3	1988	1009	983
MIR6731	0	0	0
LOC107984932	0	0	0
RUNX3-AS1	13	5	11
MIR4425	0	0	0
LINC02793	0	0	0
SYF2	1504	764	740
RSRP1	1655	829	826
LOC105376882	0	0	0
RHD	0	0	0
TMEM50A	1992	2649	2622
RHCE	63	1650	1694
MACO1	1169	611	558
LDLRAP1	1967	976	991
MAN1C1	2561	1303	1258
SELENON	7354	3629	3725
MTFR1L	797	880	766
LOC646471	80	303	326
AUNIP	698	476	522
PAQR7	33	18	15
STMN1	17851	8907	8946
MIR3917	4	3	1
LOC105376885	0	1	0
PAFAH2	471	252	219
LOC101928216	18	104	106
EXTL1	703	455	440
SLC30A2	4	1	4
LOC105376910	0	0	0
TRIM63	5	1	4
PDIK1L	472	243	231
LOC105376886	0	0	0
FAM110D	8	5	3
C1orf232	3	0	3
ZNF593	1571	764	807
CNKSR1	135	66	70
CATSPER4	0	0	0
ZPLD2P	2	1	1
CEP85	2565	1264	1302
SH3BGRL3	8544	4404	4140
UBXN11	865	430	437
CD52	0	1	0
CRYBG2	1	1	0
ZNF683	0	0	0
LIN28A	1	0	1
DHDDS	1258	621	640
DHDDS-AS1	7	2	8
HMGN2	24470	12548	11923
RPS6KA1	0	0	0
MIR1976	0	0	0
LOC105376888	0	0	0
LOC101928728	18	4	14
ARID1A	17882	8977	8905
PIGV	234	108	126
ZDHHC18	2407	1251	1156
SFN	6	2	4
GPN2	2385	1182	1204
GPATCH3	779	372	408
NUDC	9325	4581	4747
NR0B2	2	1	1
KDF1	0	0	0
TRNP1	95	39	56
TENT5B	1	0	1
LOC101928391	4	2	2
SLC9A1	1466	762	706
LOC102723760	0	0	0
LOC105376890	0	0	0
WDTC1	2256	1131	1125
TMEM222	1719	829	890
ACTG1P20	83	43	40
SYTL1	23	14	9
MAP3K6	1364	662	702
FCN3	2	0	2
CD164L2	0	0	0
GPR3	234	109	125
WASF2	8007	4167	3840
LOC105376892	0	0	0
AHDC1	13987	7090	6897
FGR	9	2	7
LINC02574	2	2	0
IFI6	412	204	208
FAM76A	335	176	159
STX12	1142	620	522
PPP1R8	3035	1588	1447
SCARNA1	1	1	0
THEMIS2	932	488	444
RPA2	3651	1796	1855
SMPDL3B	1	1	0
XKR8	0	1	0
EYA3	1666	815	851
PTAFR	19	7	12
DNAJC8	3671	1799	1873
ATP5IF1	0	0	0
SESN2	2	0	2
MED18	0	0	0
PHACTR4	2147	1082	1065
SNHG3	1348	675	673
RCC1	5560	2775	2785
SNORA73A	63	34	29
SNORA73B	28	17	11
TRNAU1AP	932	478	467
SNHG12	613	320	306
SNORD99	35	13	22
SNORA61	0	0	0
SNORA44	2	0	2
SNORA16A	38	17	21
RAB42	13	5	8
TAF12	1183	638	560
LINC01715	6	7	10
RNU11	0	0	0
GMEB1	524	259	265
YTHDF2	3818	1929	1889
OPRD1	5331	2637	2694
EPB41	1538	1024	932
TMEM200B	99	240	277
SRSF4	5403	2643	2760
MECR	855	462	393
PTPRU	2451	1206	1245
LINC01756	0	0	0
LOC107984933	0	0	0
LOC107984934	2	1	1
LINC01648	0	0	0
LOC105378617	0	0	0
LOC105378618	0	0	0
MATN1	87	54	59
MATN1-AS1	25	29	22
LAPTM5	6980	3532	3448
MIR4420	0	0	0
LOC105378620	4	4	0
LOC105378621	0	0	0
LINC01778	9	7	2
LOC400748	0	0	0
SDC3	14072	7175	6897
PUM1	4880	2399	2481
SNORD103A	3	2	1
SNORD103B	4	0	4
SNORD103C	2	2	0
LOC107984935	3	2	1
NKAIN1	3037	1525	1512
SNRNP40	3660	1889	1771
ZCCHC17	1754	902	883
FABP3	80	64	47
LOC105378623	0	0	0
LOC107985470	0	0	0
SERINC2	4326	2166	2161
LOC105378625	1	1	0
LOC105379772	0	0	0
LDC1P	2	2	0
LINC01226	5	2	3
LOC105378626	3	3	0
TINAGL1	3	2	1
HCRTR1	10	212	202
PEF1	1585	1057	1068
PEF1-AS1	5	68	73
LOC105378628	2	1	1
COL16A1	436	197	246
LOC101929444	3	4	2
ADGRB2	2974	1494	1480
MIR4254	1	0	1
SPOCD1	37	22	15
PTP4A2	7550	3818	3732
KHDRBS1	10031	5047	4984
TMEM39B	1247	619	628
MIR5585	0	0	0
KPNA6	5312	2633	2679
TXLNA	4939	2425	2514
CCDC28B	176	136	110
TMEM234	182	243	258
IQCC	220	153	146
DCDC2B	7	25	22
EIF3I	8759	4402	4488
MTMR9LP	65	36	31
FAM167B	14	6	8
LCK	0	0	0
HDAC1	11220	5521	5700
MARCKSL1	13297	6654	6643
LOC105378629	14	4	13
TSSK3	253	211	211
FAM229A	395	184	211
BSDC1	2669	1407	1429
ZBTB8B	174	84	90
ZBTB8A	392	198	196
LOC102723870	29	18	11
ZBTB8OS	1131	539	593
RBBP4	6049	5336	5207
SYNC	113	2286	2321
KIAA1522	2484	1238	1247
YARS1	4700	2371	2346
S100PBP	1316	624	709
FNDC5	5811	2961	2851
LOC105378631	4	1	3
HPCA	4	38	51
TMEM54	2987	1572	1500
LOC105378632	0	0	0
RNF19B	1074	574	500
AK2	7845	3986	3859
LOC105378635	1	0	1
AZIN2	327	159	168
LOC112268224	11	7	4
TRIM62	2158	1110	1048
ZNF362	2086	1063	1023
A3GALT2	0	0	0
PHC2	4946	2452	2494
MIR3605	2	1	1
PHC2-AS1	8	2	6
ZSCAN20	617	294	323
CSMD2	9	0	9
LOC105378638	0	0	0
HMGB4	0	0	0
CSMD2-AS1	0	0	0
C1orf94	12	7	5
LOC105378639	0	0	0
LOC105378640	0	0	0
LOC105378641	0	0	0
MIR552	0	0	0
LOC105378642	0	0	0
GJB5	0	0	0
GJB4	0	0	0
GJB3	0	0	0
GJA4	2	2	0
SMIM12	1484	740	744
DLGAP3	36	20	16
GPR199P	89	50	39
TMEM35B	392	201	191
ZMYM6	462	233	229
ZMYM1	986	474	512
LOC105378644	3	3	0
SFPQ	27255	13594	13661
ZMYM4	3581	1942	1846
ZMYM4-AS1	4	90	121
KIAA0319L	1680	861	824
NCDN	1903	957	951
TFAP2E	125	61	71
TFAP2E-AS1	15	8	14
PSMB2	8298	4168	4130
LOC105378646	0	0	0
C1orf216	1094	556	538
CLSPN	3364	1659	1705
AGO4	611	292	319
AGO1	1661	818	843
AGO3	1497	737	760
LOC105378647	0	0	0
TEKT2	5	3	2
ADPRS	1390	656	734
COL8A2	57	26	31
TRAPPC3	1537	809	756
MAP7D1	15071	7623	7477
THRAP3	7045	3539	3506
SH3D21	175	92	85
EVA1B	1287	635	654
STK40	3252	1679	1574
LSM10	905	440	465
OSCP1	105	48	57
SNORA63C	2	0	2
LOC107984940	4	3	1
MRPS15	2937	1434	1503
CSF3R	1	1	0
LOC107984941	0	0	0
LOC105378648	0	0	0
GRIK3	1	1	0
MIR4255	0	0	0
LOC107984942	0	0	0
LINC01137	65	33	32
ZC3H12A	372	189	183
MIR6732	1	1	0
MEAF6	1839	949	890
MIR5581	9	7	2
LOC105378649	3	88	79
SNIP1	858	544	478
DNALI1	15	60	66
GNL2	3812	2029	1894
RSPO1	0	0	0
C1orf109	2030	987	1043
CDCA8	3106	1623	1483
EPHA10	0	0	0
LOC105378650	0	0	0
MANEAL	164	88	76
YRDC	1202	838	902
C1orf122	2373	1466	1446
MTF1	913	464	450
INPP5B	632	336	327
LOC105378651	0	14	17
SF3A3	6882	3383	3499
FHL3	1289	669	622
UTP11	3337	1708	1630
POU3F1	22	13	9
MIR3659HG	6	4	2
MIR3659	0	0	0
LINC02786	1	0	1
LOC105378654	0	0	1
LINC01343	0	0	0
LOC105378657	0	0	0
LOC107984943	0	1	0
LINC01685	0	0	1
LOC105378658	0	0	0
LOC105378660	0	0	0
RRAGC	1142	550	592
GJA9-MYCBP	0	0	0
MYCBP	2	2	0
LOC105378663	0	2	1
GJA9	0	0	0
RHBDL2	5	3	4
LOC105378662	3	5	0
AKIRIN1	6089	3108	2981
NDUFS5	7848	3873	3975
MACF1	9740	4838	4902
KIAA0754	1040	539	501
BMP8A	167	106	87
OXCT2P1	39	17	22
PPIEL	45	36	34
PABPC4	9109	6317	6121
PABPC4-AS1	7	1649	1687
SNORA55	19	12	7
HEYL	6938	3462	3476
NT5C1A	40	16	24
HPCAL4	0	0	0
PPIE	889	448	497
BMP8B	359	220	199
OXCT2	44	17	27
BMP8B-AS1	6	5	3
LOC101929536	16	10	7
LOC105378951	4	2	2
LINC02811	0	0	0
LOC105378665	0	0	0
LOC105378667	0	0	1
TRIT1	1263	617	647
MYCL	1276	763	688
MYCL-AS1	11	97	89
MFSD2A	2759	1402	1357
LOC105378669	8	6	8
CAP1	6731	5999	6240
PPT1	6214	5959	5757
LOC105378671	0	0	0
RLF	1460	753	707
TMCO2	0	0	0
ZMPSTE24	2554	1274	1280
COL9A2	15	8	7
LOC107984945	0	0	0
SMAP2	775	363	412
ZFP69B	404	211	193
ZFP69	321	161	160
LOC105378672	17	8	9
EXO5	901	428	473
ZNF684	237	120	117
LOC105378673	5	3	2
RIMS3	1446	697	749
LOC105378675	11	6	5
LOC105378674	0	0	0
NFYC-AS1	108	250	202
NFYC	2708	1575	1510
MIR30E	2	0	2
MIR30C1	0	0	0
KCNQ4	29	11	18
LOC105378676	0	0	0
CITED4	0	0	0
CTPS1	3169	1582	1587
SLFNL1-AS1	72	216	211
SLFNL1	67	59	55
SCMH1	1887	1098	1097
FOXO6	142	59	83
FOXO6-AS1	0	0	0
LOC105378678	0	0	0
EDN2	0	0	0
HIVEP3	187	91	96
GUCA2B	0	0	0
GUCA2A	0	0	0
FOXJ3	3526	1721	1805
RIMKLA	23	9	14
ZMYND12	3	0	3
CCDC30	27	13	14
PPCS	567	277	290
PPIH	2092	1053	1039
YBX1	69497	35307	34190
CLDN19	0	0	0
P3H1	5980	3037	2943
C1orf50	400	214	206
TMEM269-DT	5	12	13
TMEM269	15	9	7
LOC107984946	5	5	1
SVBP	305	333	342
ERMAP	264	343	291
ZNF691	417	215	202
LOC339539	9	6	3
SLC2A1	4112	2038	2074
SLC2A1-AS1	5	2	3
FAM183A	55	25	30
EBNA1BP2	3769	1916	1871
MIR6733	0	0	0
CFAP57	4	11	13
LOC105378685	0	2	0
TMEM125	2	0	2
C1orf210	0	0	0
TIE1	94	49	45
MPL	12	10	2
LOC105378687	11	5	6
CDC20	10137	5076	5061
ELOVL1	2990	1535	1455
MIR6734	0	0	0
LOC112268225	10	5	5
MED8	594	484	418
MED8-AS1	8	153	167
SZT2	1561	1728	1618
SZT2-AS1	0	102	118
MIR6735	0	0	0
HYI	0	781	791
PTPRF	5108	2553	2555
KDM4A	2685	1627	1590
KDM4A-AS1	60	273	323
ST3GAL3	324	168	160
ST3GAL3-AS1	1	1	0
MIR6079	0	0	0
ARTN	11	4	7
LOC105378688	28	19	9
LOC101929609	8	165	174
IPO13	957	651	637
DPH2	2752	1359	1393
ATP6V0B	4226	2138	2088
B4GALT2	6816	3358	3458
CCDC24	148	78	71
SLC6A9	7	2	6
LOC107984948	3	2	1
KLF17	0	0	0
KLF18	0	0	0
DMAP1	1750	886	865
ERI3	2421	1220	1202
ERI3-IT1	19	12	7
SNORA110	0	0	0
RNF220	1656	1691	1638
LOC107984951	0	0	0
MIR5584	0	0	0
LOC107984950	42	813	871
TMEM53	186	71	115
SNORD145	0	0	0
ARMH1	13	11	6
LOC105378690	2	3	3
RNU5F-1	0	0	0
RNU5D-1	0	0	0
KIF2C	6622	3331	3291
SNORD160	18	10	8
RPS8	35704	18154	17550
SNORD55	139	64	75
SNORD46	24	11	13
SNORD38A	1	0	1
SNORD38B	37	17	20
BEST4	5	1	4
PLK3	437	212	241
DYNLT4	0	6	10
BTBD19	34	15	19
LOC107984952	3	3	2
PTCH2	82	36	48
EIF2B3	978	492	486
HECTD3	1967	1041	926
UROD	2015	1055	960
ZSWIM5	44	21	23
LOC105378691	0	10	7
LINC01144	0	7	10
HPDL	31	12	19
MUTYH	747	497	514
TOE1	1088	726	681
TESK2	27	34	48
CCDC163	68	32	36
MMACHC	260	2683	2282
PRDX1	8901	6639	6965
AKR1A1	1057	548	509
NASP	14249	7017	7232
CCDC17	76	32	44
GPBP1L1	3356	1637	1721
RPS15AP10	15	5	10
TMEM69	390	223	201
